user_id,subscription_date,recipe_section_pageviews,food_section_pageviews,fashion_section_pageviews,beauty_section_pageviews,news_section_pageviews
902445,2012-09-11 15:27:06.000000,1,0,0,0,0
881101,2012-09-06 12:29:29.000000,1,0,0,0,0
920179,2012-09-23 00:13:17.000000,0,1,0,0,0
930811,2012-09-29 11:47:03.000000,4,0,0,0,0
967100,2012-09-29 17:08:40.000000,1,0,0,0,0
936090,2012-09-29 12:37:52.000000,0,2,0,0,0
943198,2012-09-29 13:41:01.000000,0,3,0,0,0
950627,2012-09-29 14:41:15.000000,1,0,0,0,0
946131,2012-09-29 14:07:40.000000,0,9,0,0,0
944741,2012-09-29 13:55:52.000000,0,1,0,0,0
955389,2012-09-29 15:17:32.000000,0,1,0,0,1
971676,2012-09-29 18:16:47.000000,1,0,0,0,0
957258,2012-09-29 15:29:46.000000,0,1,0,0,0
862478,2012-08-28 13:08:17.000000,0,1,3,0,0
877999,2012-09-06 11:28:23.000000,0,2,1,0,0
902047,2012-09-11 11:15:42.000000,0,1,0,0,3
890005,2012-09-07 14:00:18.000000,0,1,2,0,0
886961,2012-09-06 21:48:52.000000,2,0,0,0,5
886685,2012-09-06 21:09:14.000000,0,1,0,0,0
883833,2012-09-06 15:03:28.000000,1,0,1,0,0
879118,2012-09-06 11:43:28.000000,12,2,1,2,0
876899,2012-09-06 09:08:09.000000,0,1,0,4,0
888869,2012-09-07 09:38:49.000000,0,2,2,0,2
876369,2012-09-06 00:36:56.000000,0,1,0,0,0
884095,2012-09-06 15:26:41.000000,0,1,0,0,1
903756,2012-09-12 16:07:19.000000,0,1,0,0,0
896573,2012-09-10 11:04:23.000000,2,0,0,0,0
899601,2012-09-10 17:27:26.000000,4,2,0,0,9
904489,2012-09-13 11:25:40.000000,2,0,0,1,1
885497,2012-09-06 18:08:59.000000,0,1,0,0,0
907752,2012-09-13 16:18:40.000000,2,0,0,0,0
861496,2012-08-28 01:52:16.000000,0,12,0,1,9
885240,2012-09-06 17:32:26.000000,8,1,1,0,0
880736,2012-09-06 12:18:00.000000,1,0,0,0,0
878129,2012-09-06 11:29:53.000000,3,0,0,0,3
875749,2012-09-05 21:30:04.000000,0,1,0,0,12
884060,2012-09-06 15:22:49.000000,0,2,6,0,16
883280,2012-09-06 14:18:07.000000,0,5,2,0,3
884726,2012-09-06 16:30:26.000000,1,0,1,0,4
880389,2012-09-06 12:09:15.000000,1,2,2,0,3
885176,2012-09-06 17:24:39.000000,3,3,3,0,6
906592,2012-09-13 13:23:17.000000,2,0,0,1,0
911491,2012-09-15 15:55:54.000000,4,2,0,0,2
905723,2012-09-13 12:17:28.000000,2,1,2,0,11
917490,2012-09-18 06:02:57.000000,0,2,0,0,1
921927,2012-09-26 10:04:16.000000,1,0,0,0,0
918636,2012-09-19 12:37:10.000000,1,0,0,0,0
914788,2012-09-17 10:08:47.000000,0,2,0,0,22
974910,2012-09-29 19:19:59.000000,2,0,0,0,0
959294,2012-09-29 15:45:14.000000,2,1,0,0,0
928616,2012-09-29 11:21:52.000000,17,0,0,0,0
940328,2012-09-29 13:17:00.000000,0,2,2,0,2
938048,2012-09-29 12:58:41.000000,4,1,4,0,20
969768,2012-09-29 17:46:07.000000,3,8,2,0,0
961019,2012-09-29 16:01:02.000000,1,0,0,0,0
967797,2012-09-29 17:16:52.000000,1,0,2,0,10
969932,2012-09-29 17:48:42.000000,3,3,1,0,8
946767,2012-09-29 14:12:06.000000,1,0,2,0,2
946870,2012-09-29 14:12:53.000000,0,1,0,0,0
955843,2012-09-29 15:20:31.000000,3,2,0,0,0
969366,2012-09-29 17:40:03.000000,0,1,0,0,0
932126,2012-09-29 12:05:45.000000,0,1,3,0,4
937568,2012-09-29 12:52:53.000000,0,1,1,0,0
942058,2012-09-29 13:30:53.000000,1,0,0,0,0
942398,2012-09-29 13:33:41.000000,0,1,2,0,14
942735,2012-09-29 13:36:47.000000,2,2,0,0,0
953564,2012-09-29 15:05:48.000000,1,1,0,0,0
954016,2012-09-29 15:08:21.000000,1,4,0,0,1
950929,2012-09-29 14:43:47.000000,0,2,1,0,8
966607,2012-09-29 17:02:14.000000,0,2,1,0,0
968285,2012-09-29 17:24:07.000000,1,1,5,0,18
975393,2012-09-29 19:29:57.000000,2,1,0,0,0
1045355,2012-10-05 11:03:58.000000,0,5,0,0,0
1206845,2013-02-09 20:45:34.000000,1,0,0,0,0
1185842,2013-01-31 08:35:08.000000,1,0,0,0,0
946953,2012-09-29 14:13:20.000000,0,1,0,0,0
1086989,2012-12-12 10:26:16.000000,0,1,0,0,0
1088714,2012-12-12 12:47:27.000000,0,1,0,0,0
1123846,2013-01-15 11:46:41.000000,3,0,0,0,0
890306,2012-09-07 16:07:44.000000,2,1,0,0,0
940913,2012-09-29 13:21:45.000000,4,0,0,0,0
927371,2012-09-29 11:09:48.000000,11,1,0,0,0
939448,2012-09-29 13:10:28.000000,0,7,0,0,0
959062,2012-09-29 15:43:20.000000,0,1,0,0,0
930970,2012-09-29 11:49:39.000000,0,1,0,0,0
975175,2012-09-29 19:25:04.000000,1,1,0,0,0
882351,2012-09-06 13:20:42.000000,0,3,2,0,3
872724,2012-09-05 14:29:01.000000,1,2,1,2,3
861712,2012-08-28 08:54:15.000000,0,1,0,0,0
880118,2012-09-06 12:03:20.000000,1,1,0,0,2
892834,2012-09-09 13:30:39.000000,2,0,2,0,2
905822,2012-09-13 12:23:40.000000,0,1,0,0,0
896773,2012-09-10 11:16:56.000000,0,1,1,0,0
900123,2012-09-10 19:26:21.000000,0,1,2,0,0
884828,2012-09-06 16:41:15.000000,1,1,0,0,0
890041,2012-09-07 14:18:10.000000,0,1,2,0,0
887547,2012-09-06 23:41:43.000000,0,4,1,0,12
885723,2012-09-06 18:39:21.000000,0,3,1,0,19
889456,2012-09-07 11:27:47.000000,0,2,0,0,5
884352,2012-09-06 15:50:04.000000,0,3,0,0,0
916975,2012-09-17 20:42:20.000000,14,6,2,1,14
924213,2012-09-28 12:11:35.000000,0,1,0,0,0
916461,2012-09-17 17:01:50.000000,0,3,0,0,0
945373,2012-09-29 14:02:11.000000,2,0,0,0,0
937553,2012-09-29 12:52:44.000000,0,1,1,0,0
958607,2012-09-29 15:39:50.000000,1,0,0,0,0
940775,2012-09-29 13:20:39.000000,1,1,0,0,7
946168,2012-09-29 14:07:56.000000,3,0,0,0,10
930159,2012-09-29 11:38:12.000000,1,2,9,2,8
924792,2012-09-28 12:42:50.000000,0,1,2,0,0
946738,2012-09-29 14:11:56.000000,3,1,0,0,0
940720,2012-09-29 13:20:08.000000,0,1,1,0,22
949094,2012-09-29 14:29:00.000000,5,1,0,0,3
966323,2012-09-29 16:58:38.000000,0,3,0,0,0
958684,2012-09-29 15:40:24.000000,2,0,0,0,2
976762,2012-09-29 20:01:56.000000,0,1,1,0,0
977483,2012-09-29 20:18:59.000000,14,4,0,0,2
960474,2012-09-29 15:55:37.000000,2,2,1,0,1
972859,2012-09-29 18:37:37.000000,0,1,0,0,3
977660,2012-09-29 20:23:01.000000,3,4,5,2,25
924866,2012-09-28 12:47:06.000000,0,1,0,0,2
925077,2012-09-28 13:07:10.000000,1,1,0,0,0
939869,2012-09-29 13:13:32.000000,0,8,0,0,0
925672,2012-09-28 14:56:23.000000,0,3,0,0,0
968675,2012-09-29 17:29:47.000000,0,1,0,0,0
974052,2012-09-29 19:01:22.000000,1,1,0,0,4
935230,2012-09-29 12:30:16.000000,0,1,1,0,0
926250,2012-09-28 19:34:26.000000,0,2,0,0,12
936934,2012-09-29 12:45:49.000000,8,5,1,0,1
928071,2012-09-29 11:16:26.000000,0,5,1,0,10
925849,2012-09-28 15:57:56.000000,1,0,0,0,0
946819,2012-09-29 14:12:30.000000,1,0,2,0,0
952674,2012-09-29 14:59:20.000000,2,0,0,0,0
968022,2012-09-29 17:20:18.000000,1,1,0,0,0
957936,2012-09-29 15:34:34.000000,1,1,0,0,5
868730,2012-09-03 19:01:46.000000,1,0,0,0,0
875904,2012-09-05 22:01:20.000000,1,0,0,0,0
928262,2012-09-29 11:18:26.000000,1,0,0,0,0
938521,2012-09-29 13:03:35.000000,2,0,0,0,0
944393,2012-09-29 13:52:14.000000,0,3,0,0,0
862281,2012-08-28 12:02:20.000000,0,1,0,0,1
882663,2012-09-06 13:37:30.000000,1,0,0,0,2
884858,2012-09-06 16:45:10.000000,0,1,0,0,0
881039,2012-09-06 12:27:17.000000,0,1,0,0,3
878024,2012-09-06 11:28:43.000000,0,1,0,0,0
901375,2012-09-11 02:53:59.000000,1,0,1,0,12
881853,2012-09-06 12:56:36.000000,4,6,3,0,1
891891,2012-09-08 15:44:13.000000,7,1,0,0,0
910537,2012-09-14 15:36:51.000000,0,1,0,0,0
874930,2012-09-05 18:30:51.000000,0,2,1,2,1
866107,2012-08-31 22:55:36.000000,0,1,0,0,0
871891,2012-09-05 13:57:14.000000,2,2,2,0,1
885522,2012-09-06 18:13:00.000000,0,1,0,0,0
885657,2012-09-06 18:30:48.000000,1,1,0,0,5
887819,2012-09-07 01:39:03.000000,2,2,0,0,11
879629,2012-09-06 11:52:29.000000,4,2,2,0,6
885258,2012-09-06 17:34:26.000000,0,1,3,0,9
889885,2012-09-07 13:22:33.000000,0,1,0,0,0
882596,2012-09-06 13:34:01.000000,7,1,1,0,3
892150,2012-09-08 20:07:53.000000,6,0,0,0,0
891709,2012-09-08 12:52:09.000000,0,1,0,0,0
897997,2012-09-10 13:03:16.000000,17,3,2,1,7
921091,2012-09-24 21:31:00.000000,1,2,0,0,0
921070,2012-09-24 21:06:27.000000,0,1,2,0,5
931011,2012-09-29 11:50:19.000000,0,1,0,0,0
931387,2012-09-29 11:56:43.000000,2,7,0,0,0
944171,2012-09-29 13:50:10.000000,2,1,2,0,0
954142,2012-09-29 15:09:06.000000,1,1,0,0,0
960159,2012-09-29 15:52:34.000000,0,1,0,0,0
960124,2012-09-29 15:52:15.000000,0,5,1,0,0
969785,2012-09-29 17:46:23.000000,1,1,0,0,0
938943,2012-09-29 13:06:47.000000,1,1,0,0,0
937507,2012-09-29 12:52:21.000000,2,0,0,0,2
930979,2012-09-29 11:49:46.000000,2,1,5,0,0
952602,2012-09-29 14:58:44.000000,3,2,5,0,2
951468,2012-09-29 14:48:29.000000,1,1,1,1,5
948977,2012-09-29 14:28:09.000000,0,2,0,0,8
977793,2012-09-29 20:26:39.000000,0,1,1,0,0
974996,2012-09-29 19:21:25.000000,1,1,0,0,0
969794,2012-09-29 17:46:33.000000,4,3,0,0,0
980170,2012-09-29 21:32:38.000000,2,0,0,0,0
975850,2012-09-29 19:40:58.000000,1,28,0,0,0
936524,2012-09-29 12:41:58.000000,1,0,0,0,0
942348,2012-09-29 13:33:13.000000,0,2,4,0,0
946382,2012-09-29 14:09:25.000000,1,3,2,2,6
974746,2012-09-29 19:16:23.000000,3,1,0,0,4
974595,2012-09-29 19:13:00.000000,2,2,0,0,0
968494,2012-09-29 17:27:05.000000,1,0,2,0,2
3842275,2017-05-24 12:22:56.000000,2,0,0,0,0
4197712,2018-05-06 04:08:08.000000,2,1,0,0,0
4446537,2018-12-17 18:31:22.000000,1,0,0,0,0
2316865,2014-10-24 11:03:58.000000,0,24,0,0,0
997343,2012-09-30 18:01:21.000000,4,5,0,0,0
996892,2012-09-30 17:21:00.000000,1,0,0,0,0
1319537,2013-04-16 19:09:04.000000,1,0,0,0,0
1410515,2013-06-18 12:10:51.000000,0,1,0,0,0
1071224,2012-11-09 09:59:39.000000,0,1,0,0,0
1094175,2012-12-13 13:26:17.000000,2,0,0,0,0
1123083,2013-01-14 12:43:23.000000,1,0,0,0,0
1654960,2013-10-19 01:12:35.000000,0,2,0,0,0
1792696,2014-01-14 18:48:16.000000,0,1,0,0,0
1891760,2014-02-13 12:42:45.000000,0,3,0,0,0
1896784,2014-02-14 11:14:55.000000,1,0,0,0,0
1157833,2013-01-23 19:31:38.000000,2,0,1,0,0
1906145,2014-02-20 11:47:38.000000,0,2,0,0,0
1209489,2013-02-12 09:12:47.000000,3,0,0,0,0
1180783,2013-01-29 20:46:47.000000,0,3,0,0,0
2587032,2015-04-06 16:47:46.000000,0,1,0,0,0
2123692,2014-07-05 17:50:47.000000,1,0,0,0,0
2270376,2014-09-18 17:09:54.000000,1,0,0,0,0
2324377,2014-11-02 14:44:31.000000,4,5,0,0,0
2419710,2014-12-16 14:35:23.000000,0,1,0,0,0
2635615,2015-05-09 10:28:54.000000,2,0,0,0,0
2675114,2015-06-21 22:27:04.000000,0,1,3,0,0
2745306,2015-08-20 18:06:02.000000,3,0,0,0,0
2766357,2015-08-29 10:25:53.000000,2,0,0,0,0
1920940,2014-02-25 11:30:04.000000,0,1,0,0,0
1918743,2014-02-24 22:37:17.000000,0,4,0,0,0
1280907,2013-03-22 10:51:48.000000,1,0,0,0,0
1332874,2013-04-30 14:57:28.000000,0,1,0,0,0
1425250,2013-06-19 21:01:52.000000,0,1,0,0,0
1935828,2014-03-01 16:48:39.000000,1,1,0,0,0
1823312,2014-01-24 16:46:21.000000,1,0,0,0,0
2843012,2015-10-13 17:41:20.000000,2,0,0,0,0
2254639,2014-09-15 15:22:41.000000,1,0,0,0,0
2864354,2015-10-28 11:45:12.000000,2,0,0,0,0
2881234,2015-11-13 12:12:44.000000,0,1,0,0,0
2881925,2015-11-14 11:27:43.000000,2,5,0,0,0
2061289,2014-05-23 12:04:00.000000,1,1,0,0,0
2885937,2015-11-18 12:01:37.000000,1,1,0,0,0
2894525,2015-11-25 17:24:46.000000,0,1,0,0,0
2896580,2015-11-28 20:14:19.000000,1,1,0,0,0
1451698,2013-06-27 09:52:54.000000,1,0,0,0,0
2946599,2016-01-27 10:29:27.000000,1,0,0,0,0
2948249,2016-01-29 14:55:00.000000,1,0,0,0,0
1308236,2013-04-09 13:56:40.000000,1,0,0,0,1
1635513,2014-02-25 13:55:00.000000,0,1,0,0,0
1912699,2014-02-21 08:25:50.000000,1,0,0,0,0
1501061,2013-07-14 21:05:08.000000,0,1,0,0,0
1874045,2014-02-10 16:43:52.000000,0,2,0,0,0
1680619,2013-10-22 20:29:55.000000,5,0,0,0,0
1949613,2014-03-07 12:01:18.000000,0,1,0,0,0
2090235,2014-06-11 17:35:47.000000,2,3,1,0,0
1331560,2013-04-30 12:07:36.000000,0,1,0,0,0
1466080,2013-07-03 06:35:42.000000,0,2,0,0,0
1351327,2013-05-22 13:10:32.000000,0,1,0,0,0
1896465,2014-02-14 08:27:56.000000,1,0,0,0,0
1691533,2013-10-24 19:21:10.000000,1,0,0,0,0
2143107,2014-07-11 19:27:01.000000,3,0,0,0,0
2242577,2014-09-12 21:34:19.000000,0,1,0,0,0
2350301,2014-11-22 14:25:14.000000,2,0,0,0,0
2399774,2014-12-12 11:17:20.000000,0,1,0,0,0
2055828,2014-05-22 11:15:09.000000,3,2,0,0,0
2032482,2014-05-08 13:00:58.000000,1,0,0,0,0
2351839,2014-11-22 20:51:13.000000,1,0,0,0,0
1387713,2015-03-10 12:19:13.000000,3,0,0,0,0
2567720,2015-03-22 21:44:55.000000,0,2,0,0,0
3820388,2017-05-11 14:26:30.000000,0,1,0,0,0
3617629,2017-01-31 10:38:31.000000,0,1,0,0,1
3630487,2017-02-02 13:20:05.000000,1,0,0,0,0
2251000,2017-01-31 12:16:45.000000,1,0,0,0,0
4451435,2018-12-05 18:01:21.000000,0,1,0,0,0
2823783,2020-09-02 15:58:18.000000,5,0,0,0,0
4385973,2018-10-17 15:39:41.000000,0,1,0,0,0
3454112,2019-04-05 08:48:37.000000,0,1,0,0,0
4442903,2018-12-02 00:06:56.000000,1,0,0,0,0
3064431,2016-04-05 18:50:38.000000,1,19,0,0,0
3043628,2016-03-20 18:58:45.000000,4,4,0,0,0
3058010,2016-04-05 14:01:48.000000,0,1,0,0,0
3629430,2017-02-02 07:52:18.000000,0,1,0,0,0
3151813,2016-05-11 11:34:16.000000,0,1,0,0,0
4252615,2018-05-23 15:18:15.000000,1,1,0,0,0
3174815,2016-05-20 09:31:43.000000,1,0,0,0,0
4032022,2017-12-29 17:48:05.000000,0,1,0,0,0
3203039,2016-06-06 11:54:22.000000,2,0,0,0,0
4320747,2018-07-28 17:18:04.000000,1,0,0,0,0
3256938,2016-07-05 09:36:24.000000,1,1,0,0,0
3480732,2016-10-20 09:12:53.000000,1,0,0,0,0
4194025,2018-05-05 01:58:50.000000,2,1,0,0,0
3533479,2016-12-05 09:08:00.000000,0,1,0,0,1
4447701,2018-12-04 13:24:59.000000,2,1,0,0,0
1660568,2013-10-15 18:53:14.000000,0,1,0,0,0
1922015,2014-02-25 12:28:45.000000,1,0,0,0,0
1365192,2013-05-29 16:14:30.000000,0,2,0,0,0
1401546,2013-06-11 15:52:49.000000,2,0,0,0,0
1583233,2013-09-10 12:16:18.000000,1,2,0,0,0
1420435,2013-06-19 11:44:04.000000,0,1,0,0,0
1758492,2013-12-03 19:02:13.000000,1,1,0,0,1
1710213,2013-11-02 01:19:54.000000,1,0,0,0,0
2258699,2014-09-16 10:09:48.000000,4,0,0,0,0
2246988,2014-09-13 17:08:08.000000,0,3,0,0,0
2361086,2014-12-01 17:42:05.000000,1,1,0,0,0
2283726,2014-09-22 16:54:37.000000,37,32,21,20,3
2252837,2014-09-14 20:20:16.000000,0,1,0,0,0
2582009,2015-04-03 14:10:47.000000,0,1,0,0,0
1376102,2013-05-30 16:16:49.000000,1,0,0,0,0
1381927,2013-05-31 17:00:26.000000,0,4,0,0,0
1939641,2014-03-03 13:44:37.000000,0,1,1,0,0
1854278,2014-02-05 10:10:43.000000,1,0,0,0,0
1594275,2017-01-19 07:09:36.000000,0,1,0,0,0
1584408,2013-09-10 14:10:24.000000,1,0,0,0,0
1281316,2013-03-23 15:21:13.000000,1,1,0,0,0
1656083,2013-10-19 09:43:21.000000,1,0,0,0,0
2064286,2014-05-25 01:27:26.000000,2,0,0,0,0
2184198,2014-08-10 19:25:22.000000,0,1,0,0,0
2287127,2014-09-25 10:01:06.000000,2,0,0,0,0
1653655,2015-10-31 21:33:02.000000,1,0,0,0,0
2779416,2015-09-07 17:47:50.000000,1,0,0,1,0
2900398,2015-12-02 06:33:11.000000,1,2,0,0,0
4472757,2018-12-15 11:32:54.000000,0,1,0,0,0
4487094,2018-12-31 00:53:27.000000,2,0,0,0,0
4707968,2019-07-03 16:57:03.000000,0,1,0,0,0
2970763,2016-02-14 18:44:01.000000,2,4,0,0,0
4845735,2020-02-17 09:12:31.000000,0,4,0,0,0
3869248,2017-06-13 16:14:55.000000,0,1,0,0,0
3904673,2017-07-25 16:37:44.000000,3,0,0,0,0
3911944,2017-08-06 14:28:29.000000,0,1,0,0,0
4482087,2018-12-23 19:54:30.000000,4,0,0,0,0
4592842,2019-04-08 22:18:14.000000,0,1,0,0,0
4866825,2020-09-29 23:46:22.000000,10,1,0,0,0
4673020,2019-06-03 18:24:37.000000,1,1,0,0,0
4251713,2018-05-23 12:57:36.000000,0,2,0,0,0
4257124,2018-05-25 18:39:12.000000,4,1,0,0,0
4710468,2019-07-07 04:58:34.000000,1,0,0,0,0
4187583,2018-05-02 19:12:13.000000,0,1,0,0,0
4870335,2020-04-28 23:48:44.000000,0,1,0,0,0
4879960,2020-05-20 16:54:11.000000,1,0,0,0,0
4885183,2020-05-29 12:02:43.000000,1,5,2,1,0
930758,2013-02-15 14:35:19.000000,3,3,3,0,0
983552,2012-09-29 23:33:12.000000,1,0,0,0,5
963279,2012-12-13 13:18:09.000000,0,1,0,0,0
4379601,2018-10-10 18:00:30.000000,2,0,0,0,0
937055,2016-07-27 22:22:40.000000,1,0,0,0,0
893170,2013-09-10 18:21:29.000000,0,2,0,0,0
882807,2017-06-14 20:50:15.000000,1,2,2,0,5
885158,2018-08-06 15:09:10.000000,2,2,2,0,0
910165,2020-04-07 20:05:47.000000,5,2,3,0,1
931821,2013-06-07 13:37:22.000000,6,1,0,5,2
940701,2014-06-13 12:47:38.000000,1,0,0,0,0
956183,2014-07-01 14:30:27.000000,1,0,0,0,0
928280,2015-08-14 09:33:35.000000,1,0,0,0,1
944924,2019-01-08 21:45:44.000000,3,1,0,0,0
982833,2016-05-10 11:38:47.000000,0,5,10,1,14
972463,2017-02-04 10:54:04.000000,0,2,10,0,6
890148,2013-08-06 11:14:40.000000,3,3,2,0,8
864560,2015-05-03 04:01:20.000000,3,0,0,0,0
863892,2016-01-20 17:41:47.000000,0,4,0,0,0
877900,2018-05-01 15:18:16.000000,0,1,3,2,5
880492,2016-08-03 17:52:33.000000,1,1,3,0,14
883848,2018-02-20 21:28:25.000000,1,0,1,1,0
918054,2018-09-05 13:40:31.000000,0,1,0,0,0
925645,2015-06-22 18:09:38.000000,0,1,0,0,0
946787,2014-09-19 10:49:15.000000,0,3,0,0,0
977045,2014-02-28 16:10:26.000000,2,0,0,0,1
947838,2014-08-23 19:16:48.000000,0,3,2,0,3
965009,2020-05-16 01:25:59.000000,1,0,0,0,0
1204918,2013-02-08 18:41:40.000000,1,0,0,0,0
4316818,2018-07-25 12:56:51.000000,3,0,0,0,0
936255,2012-09-29 12:39:25.000000,1,0,0,0,0
941186,2012-09-29 13:23:45.000000,3,2,0,0,6
939087,2012-09-29 13:08:01.000000,0,1,1,0,0
944757,2012-09-29 13:56:03.000000,4,6,0,0,20
955508,2012-09-29 15:18:20.000000,2,1,0,0,0
949365,2012-09-29 14:31:07.000000,0,2,2,0,0
965010,2012-09-29 16:42:37.000000,0,1,2,0,2
970756,2012-09-29 18:01:31.000000,20,2,0,0,10
973424,2012-09-29 18:48:36.000000,0,1,1,0,0
965248,2012-09-29 16:45:27.000000,0,2,3,0,0
960411,2012-09-29 15:54:58.000000,0,3,0,1,1
977977,2012-09-29 20:31:15.000000,0,1,0,6,3
977923,2012-09-29 20:29:57.000000,0,1,1,0,0
963739,2012-09-29 16:28:52.000000,3,0,0,0,0
956244,2012-09-29 15:23:05.000000,0,1,0,0,0
901226,2012-09-11 00:16:35.000000,0,4,0,0,0
931522,2012-09-29 11:59:41.000000,11,0,0,0,0
910927,2012-09-14 22:08:03.000000,1,0,0,0,0
955343,2012-09-29 15:17:18.000000,0,2,0,0,0
924901,2012-09-28 12:50:15.000000,0,1,0,0,0
971557,2012-09-29 18:14:36.000000,0,29,0,0,0
865192,2012-08-30 18:53:01.000000,0,1,0,0,0
862675,2012-08-28 15:08:31.000000,2,2,1,0,3
871827,2012-09-05 13:54:39.000000,0,1,4,0,0
877674,2012-09-06 11:24:16.000000,0,5,0,0,0
887626,2012-09-07 00:05:19.000000,2,4,0,0,0
886318,2012-09-06 20:11:02.000000,0,2,4,0,2
889537,2012-09-07 11:45:41.000000,0,2,6,0,3
886248,2012-09-06 19:59:53.000000,0,2,6,1,5
899041,2012-09-10 15:38:32.000000,3,5,0,0,0
911309,2012-09-15 11:43:13.000000,8,1,0,0,14
874311,2012-09-05 16:44:28.000000,4,0,4,0,1
876290,2012-09-06 00:00:35.000000,0,1,0,0,3
877425,2012-09-06 11:18:52.000000,0,1,0,0,0
882121,2012-09-06 13:09:14.000000,2,1,0,0,0
867058,2012-09-02 01:15:36.000000,1,2,2,0,5
872294,2012-09-05 14:10:27.000000,0,2,1,2,2
873637,2012-09-05 15:33:44.000000,0,1,2,0,5
878106,2012-09-06 11:29:34.000000,0,1,0,0,4
884643,2012-09-06 16:21:02.000000,0,1,0,0,0
885751,2012-09-06 18:43:37.000000,0,1,5,0,3
892771,2012-09-09 12:10:23.000000,0,17,1,0,1
924387,2012-09-28 12:22:21.000000,0,2,0,0,3
918568,2012-09-19 10:56:47.000000,0,10,0,0,0
945917,2012-09-29 14:06:11.000000,4,0,0,0,0
942117,2012-09-29 13:31:27.000000,0,3,0,0,4
925213,2012-09-28 13:22:53.000000,0,1,0,0,0
950012,2012-09-29 14:36:23.000000,0,1,0,0,0
968933,2012-09-29 17:33:58.000000,3,1,0,0,0
973853,2012-09-29 18:57:23.000000,0,1,0,0,0
925650,2012-09-28 14:50:27.000000,0,1,0,0,0
926174,2012-09-28 18:34:40.000000,0,1,1,0,1
937300,2012-09-29 12:49:51.000000,0,1,1,0,4
927871,2012-09-29 11:14:31.000000,2,2,4,1,1
925312,2012-09-28 13:38:37.000000,1,3,1,0,1
924957,2012-09-28 12:54:50.000000,5,0,0,0,9
959550,2012-09-29 15:47:18.000000,0,1,0,0,2
977599,2012-09-29 20:21:34.000000,2,2,1,0,1
978644,2012-09-29 20:49:02.000000,5,4,0,0,0
980657,2012-09-29 21:46:33.000000,2,1,2,0,3
963855,2012-09-29 16:30:11.000000,0,1,0,0,6
968988,2012-09-29 17:34:44.000000,0,2,2,1,5
949105,2012-09-29 14:29:06.000000,1,0,0,0,0
963764,2012-09-29 16:29:08.000000,0,1,0,0,0
980994,2012-09-29 21:56:39.000000,0,1,0,0,0
943103,2012-09-29 13:40:18.000000,0,1,0,0,0
938059,2012-09-29 12:58:51.000000,0,2,0,0,4
940826,2012-09-29 13:21:04.000000,12,2,0,0,15
940570,2012-09-29 13:18:53.000000,0,3,5,1,6
950469,2012-09-29 14:40:03.000000,1,1,6,0,20
975002,2012-09-29 19:21:30.000000,1,0,3,0,10
965520,2012-09-29 16:48:31.000000,3,4,3,0,0
972499,2012-09-29 18:31:24.000000,0,4,1,0,7
866770,2012-09-01 21:19:49.000000,0,2,0,0,0
891728,2012-09-08 13:09:38.000000,4,12,0,0,1
872372,2012-09-05 14:13:23.000000,5,0,0,0,0
897994,2012-09-10 13:02:45.000000,2,2,0,0,0
922881,2012-09-27 10:24:26.000000,1,2,0,0,2
929542,2012-09-29 11:30:33.000000,1,5,0,1,0
929671,2012-09-29 11:32:00.000000,1,0,0,0,2
931258,2012-09-29 11:54:35.000000,0,1,0,0,0
929364,2012-09-29 11:28:59.000000,0,1,0,0,0
954215,2012-09-29 15:09:32.000000,0,1,0,0,2
978962,2012-09-29 20:56:49.000000,1,0,0,0,0
959496,2012-09-29 15:46:51.000000,2,0,0,0,0
947287,2012-09-29 14:15:43.000000,0,1,0,0,0
934344,2012-09-29 12:22:48.000000,1,2,0,0,0
928608,2012-09-29 11:21:49.000000,2,0,0,0,0
973956,2012-09-29 18:59:22.000000,0,1,0,0,0
885091,2012-09-06 17:13:53.000000,1,0,3,0,1
878085,2012-09-06 11:29:16.000000,0,1,0,0,0
862729,2012-08-28 15:47:52.000000,2,5,1,1,0
862074,2012-08-28 11:15:22.000000,2,0,0,0,1
873265,2012-09-05 15:05:05.000000,2,2,3,0,1
890601,2012-09-07 18:39:00.000000,0,1,0,1,5
883676,2012-09-06 14:49:32.000000,0,2,0,0,4
878312,2012-09-06 11:32:02.000000,0,1,0,0,0
886507,2012-09-06 20:42:04.000000,1,0,1,0,1
886516,2012-09-06 20:43:58.000000,9,3,1,0,5
882701,2012-09-06 13:40:13.000000,1,7,0,0,21
879173,2012-09-06 11:44:30.000000,0,6,0,1,2
891160,2012-09-08 00:55:55.000000,0,2,2,0,5
872442,2012-09-05 14:16:14.000000,0,2,1,0,3
867603,2012-09-02 15:16:15.000000,1,1,0,0,0
864414,2012-08-29 22:44:12.000000,3,6,1,1,0
861732,2012-08-28 08:54:18.000000,2,1,4,0,3
887786,2012-09-07 01:17:01.000000,1,1,0,0,1
890977,2012-09-07 22:34:38.000000,0,3,0,0,0
898353,2012-09-10 13:45:51.000000,0,1,2,1,9
906202,2012-09-13 12:49:39.000000,0,3,1,0,0
904051,2012-09-12 22:07:26.000000,1,0,1,0,3
914619,2012-09-17 09:41:48.000000,0,1,0,0,0
924988,2012-09-28 12:57:28.000000,0,5,0,0,0
926558,2012-09-29 01:00:20.000000,9,6,10,0,9
929620,2012-09-29 11:31:30.000000,2,2,0,0,1
942927,2012-09-29 13:38:46.000000,0,3,6,0,1
967964,2012-09-29 17:19:26.000000,0,1,2,0,6
